official_tournament_id,year,source,source_tournament_id
439.0,2002,tennis_data_uk,2002_42_umag_croatia_open
319.0,2002,tennis_data_uk,2002_43_kitzbuhel_generali_open
423.0,2002,tennis_data_uk,2002_44_los_angeles_mercedes_benz_cup
475.0,2002,tennis_data_uk,2002_45_sopot_idea_prokom_open
421.0,2002,tennis_data_uk,2002_46_toronto_toronto_tms
422.0,2002,tennis_data_uk,2002_47_cincinnati_cincinnati_tms
419.0,2002,tennis_data_uk,2002_48_indianapolis_rca_championships
418.0,2002,tennis_data_uk,2002_49_washington_legg_mason_classic
301.0,2002,tennis_data_uk,2002_4_auckland_heineken_open
441.0,2002,tennis_data_uk,2002_50_long_island_td_waterhouse_cup
560.0,2002,tennis_data_uk,2002_51_new_york_us_open
773.0,2002,tennis_data_uk,2002_52_bucharest_open_romania
533.0,2002,tennis_data_uk,2002_53_salvador_brasil_open
73.0,2002,tennis_data_uk,2002_54_tashkent_president_s_cup
336.0,2002,tennis_data_uk,2002_55_hong_kong_salem_open
325.0,2002,tennis_data_uk,2002_56_palermo_campionati_internazionali_di_sicilia
438.0,2002,tennis_data_uk,2002_57_moscow_kremlin_cup
329.0,2002,tennis_data_uk,2002_58_tokyo_japan_open
375.0,2002,tennis_data_uk,2002_59_lyon_grand_prix_de_lyon
338.0,2002,tennis_data_uk,2002_5_sydney_adidas_international
337.0,2002,tennis_data_uk,2002_60_vienna_ca_tennis_trophy
1536.0,2002,tennis_data_uk,2002_61_madrid_madrid_masters
328.0,2002,tennis_data_uk,2002_62_basel_swiss_indoors
568.0,2002,tennis_data_uk,2002_63_st_petersburg_st_petersburg_open
429.0,2002,tennis_data_uk,2002_64_stockholm_stockholm_open
352.0,2002,tennis_data_uk,2002_65_paris_bnp_paribas
605.0,2002,tennis_data_uk,2002_66_shanghai_masters_cup
580.0,2002,tennis_data_uk,2002_6_melbourne_australian_open
408.0,2002,tennis_data_uk,2002_7_milan_milan_indoors
481.0,2002,tennis_data_uk,2002_8_copenhagen_copenhagen_open
496.0,2002,tennis_data_uk,2002_9_marseille_marseille_open
505.0,2003,tennis_data_uk,2003_10_vina_del_mar_bellsouth_open
506.0,2003,tennis_data_uk,2003_11_buenos_aires_copa_at_t
402.0,2003,tennis_data_uk,2003_12_memphis_kroger_st_jude
407.0,2003,tennis_data_uk,2003_13_rotterdam_abn_amro_world_tennis_tournament
807.0,2003,tennis_data_uk,2003_14_acapulco_abierto_mexicano
481.0,2003,tennis_data_uk,2003_15_copenhagen_copenhagen_open
495.0,2003,tennis_data_uk,2003_16_dubai_dubai_championships
499.0,2003,tennis_data_uk,2003_17_delray_beach_international_championships
433.0,2003,tennis_data_uk,2003_18_scottsdale_franklin_templeton_tennis_classic
404.0,2003,tennis_data_uk,2003_19_indian_wells_pacific_life_open
339.0,2003,tennis_data_uk,2003_1_adelaide_aapt_championships
403.0,2003,tennis_data_uk,2003_20_miami_nasdaq_100_open
360.0,2003,tennis_data_uk,2003_21_casablanca_grand_prix_hassan_ii
468.0,2003,tennis_data_uk,2003_22_estoril_estoril_open
410.0,2003,tennis_data_uk,2003_23_monte_carlo_monte_carlo_masters
425.0,2003,tennis_data_uk,2003_24_barcelona_open_seat_godo
717.0,2003,tennis_data_uk,2003_25_houston_u_s_men_s_clay_court_championships
308.0,2003,tennis_data_uk,2003_26_munich_bmw_open
573.0,2003,tennis_data_uk,2003_27_valencia_cam_open_comunidad_valenciana
416.0,2003,tennis_data_uk,2003_28_rome_telecom_italia_masters_roma
414.0,2003,tennis_data_uk,2003_29_hamburg_hamburg_tms
891.0,2003,tennis_data_uk,2003_2_chennai_tata_open
306.0,2003,tennis_data_uk,2003_30_st_polten_internationaler_raiffeisen_grand_prix
520.0,2003,tennis_data_uk,2003_31_paris_french_open
500.0,2003,tennis_data_uk,2003_32_halle_gerry_weber_open
311.0,2003,tennis_data_uk,2003_33_queens_club_stella_artois
741.0,2003,tennis_data_uk,2003_34_nottingham_nottingham_open
440.0,2003,tennis_data_uk,2003_35_s_hertogenbosch_ordina_open
540.0,2003,tennis_data_uk,2003_36_london_wimbledon
316.0,2003,tennis_data_uk,2003_37_bastad_swedish_open
314.0,2003,tennis_data_uk,2003_38_gstaad_allianz_suisse_open
315.0,2003,tennis_data_uk,2003_39_newport_hall_of_fame_championships
451.0,2003,tennis_data_uk,2003_3_doha_qatar_exxon_mobil_open
317.0,2003,tennis_data_uk,2003_40_amersfoort_priority_telecom_dutch_open
321.0,2003,tennis_data_uk,2003_41_stuttgart_mercedes_cup
419.0,2003,tennis_data_uk,2003_42_indianapolis_rca_championships
319.0,2003,tennis_data_uk,2003_43_kitzbuhel_generali_open
439.0,2003,tennis_data_uk,2003_44_umag_croatia_open
423.0,2003,tennis_data_uk,2003_45_los_angeles_mercedes_benz_cup
475.0,2003,tennis_data_uk,2003_46_sopot_idea_prokom_open
418.0,2003,tennis_data_uk,2003_47_washington_legg_mason_classic
421.0,2003,tennis_data_uk,2003_48_montreal_montreal_tms
422.0,2003,tennis_data_uk,2003_49_cincinnati_western_southern_financial_group_masters
301.0,2003,tennis_data_uk,2003_4_auckland_heineken_open
441.0,2003,tennis_data_uk,2003_50_long_island_td_waterhouse_cup
560.0,2003,tennis_data_uk,2003_51_new_york_us_open
533.0,2003,tennis_data_uk,2003_52_costa_do_sauipe_brasil_open
773.0,2003,tennis_data_uk,2003_53_bucharest_open_romania
1720.0,2003,tennis_data_uk,2003_54_bangkok_thailand_open
325.0,2003,tennis_data_uk,2003_55_palermo_campionati_internazionali_di_sicilia
890.0,2003,tennis_data_uk,2003_56_shanghai_heineken_open
341.0,2003,tennis_data_uk,2003_57_metz_open_de_moselle
438.0,2003,tennis_data_uk,2003_58_moscow_kremlin_cup
329.0,2003,tennis_data_uk,2003_59_tokyo_japan_open
338.0,2003,tennis_data_uk,2003_5_sydney_adidas_international
375.0,2003,tennis_data_uk,2003_60_lyon_grand_prix_de_lyon
337.0,2003,tennis_data_uk,2003_61_vienna_ca_tennis_trophy
1536.0,2003,tennis_data_uk,2003_62_madrid_madrid_masters
328.0,2003,tennis_data_uk,2003_63_basel_swiss_indoors
568.0,2003,tennis_data_uk,2003_64_st_petersburg_st_petersburg_open
429.0,2003,tennis_data_uk,2003_65_stockholm_stockholm_open
352.0,2003,tennis_data_uk,2003_66_paris_bnp_paribas
605.0,2003,tennis_data_uk,2003_67_houston_masters_cup
580.0,2003,tennis_data_uk,2003_6_melbourne_australian_open
408.0,2003,tennis_data_uk,2003_7_milan_breil_atp
496.0,2003,tennis_data_uk,2003_8_marseille_open_13
424.0,2003,tennis_data_uk,2003_9_san_jose_siebel_open
506.0,2004,tennis_data_uk,2004_10_buenos_aires_atp_buenos_aires_2004
402.0,2004,tennis_data_uk,2004_11_memphis_kroger_st_jude
407.0,2004,tennis_data_uk,2004_12_rotterdam_abn_amro_world_tennis_tournament
533.0,2004,tennis_data_uk,2004_13_costa_do_sauipe_brasil_open
496.0,2004,tennis_data_uk,2004_14_marseille_open_13
807.0,2004,tennis_data_uk,2004_15_acapulco_abierto_mexicano
495.0,2004,tennis_data_uk,2004_16_dubai_dubai_championships
433.0,2004,tennis_data_uk,2004_17_scottsdale_franklin_templeton_tennis_classic
404.0,2004,tennis_data_uk,2004_18_indian_wells_pacific_life_open
403.0,2004,tennis_data_uk,2004_19_miami_nasdaq_100_open
339.0,2004,tennis_data_uk,2004_1_adelaide_aapt_championships
468.0,2004,tennis_data_uk,2004_20_estoril_estoril_open
717.0,2004,tennis_data_uk,2004_21_houston_u_s_men_s_clay_court_championships
573.0,2004,tennis_data_uk,2004_22_valencia_cam_open_comunidad_valenciana
410.0,2004,tennis_data_uk,2004_23_monte_carlo_monte_carlo_masters
425.0,2004,tennis_data_uk,2004_24_barcelona_open_seat_godo
308.0,2004,tennis_data_uk,2004_25_munich_bmw_open
416.0,2004,tennis_data_uk,2004_26_rome_telecom_italia_masters_roma
414.0,2004,tennis_data_uk,2004_27_hamburg_hamburg_tms
360.0,2004,tennis_data_uk,2004_28_casablanca_grand_prix_hassan_ii
306.0,2004,tennis_data_uk,2004_29_st_polten_internationaler_raiffeisen_grand_prix
891.0,2004,tennis_data_uk,2004_2_chennai_tata_open
520.0,2004,tennis_data_uk,2004_30_paris_french_open
500.0,2004,tennis_data_uk,2004_31_halle_gerry_weber_open
311.0,2004,tennis_data_uk,2004_32_queens_club_stella_artois
440.0,2004,tennis_data_uk,2004_33_s_hertogenbosch_ordina_open
741.0,2004,tennis_data_uk,2004_34_nottingham_nottingham_open
540.0,2004,tennis_data_uk,2004_35_london_wimbledon
316.0,2004,tennis_data_uk,2004_36_bastad_swedish_open
314.0,2004,tennis_data_uk,2004_37_gstaad_allianz_suisse_open
315.0,2004,tennis_data_uk,2004_38_newport_hall_of_fame_championships
317.0,2004,tennis_data_uk,2004_39_amersfoort_priority_telecom_dutch_open
451.0,2004,tennis_data_uk,2004_3_doha_qatar_exxon_mobil_open
423.0,2004,tennis_data_uk,2004_40_los_angeles_mercedes_benz_cup
321.0,2004,tennis_data_uk,2004_41_stuttgart_mercedes_cup
419.0,2004,tennis_data_uk,2004_42_indianapolis_rca_championships
319.0,2004,tennis_data_uk,2004_43_kitzbuhel_generali_open
439.0,2004,tennis_data_uk,2004_44_umag_croatia_open
421.0,2004,tennis_data_uk,2004_45_toronto_toronto_tms
422.0,2004,tennis_data_uk,2004_46_cincinnati_western_southern_financial_group_masters
475.0,2004,tennis_data_uk,2004_47_sopot_idea_prokom_open
418.0,2004,tennis_data_uk,2004_48_washington_legg_mason_classic
441.0,2004,tennis_data_uk,2004_49_long_island_td_waterhouse_cup
301.0,2004,tennis_data_uk,2004_4_auckland_heineken_open
560.0,2004,tennis_data_uk,2004_50_new_york_us_open
747.0,2004,tennis_data_uk,2004_51_beijing_china_open
773.0,2004,tennis_data_uk,2004_52_bucharest_open_romania
499.0,2004,tennis_data_uk,2004_53_delray_beach_international_championships
1720.0,2004,tennis_data_uk,2004_54_bangkok_thailand_open
325.0,2004,tennis_data_uk,2004_55_palermo_campionati_internazionali_di_sicilia
890.0,2004,tennis_data_uk,2004_56_shanghai_heineken_open
375.0,2004,tennis_data_uk,2004_57_lyon_grand_prix_de_lyon
329.0,2004,tennis_data_uk,2004_58_tokyo_japan_open
341.0,2004,tennis_data_uk,2004_59_metz_open_de_moselle
338.0,2004,tennis_data_uk,2004_5_sydney_adidas_international
438.0,2004,tennis_data_uk,2004_60_moscow_kremlin_cup
337.0,2004,tennis_data_uk,2004_61_vienna_ca_tennis_trophy
1536.0,2004,tennis_data_uk,2004_62_madrid_madrid_masters
328.0,2004,tennis_data_uk,2004_63_basel_swiss_indoors
568.0,2004,tennis_data_uk,2004_64_st_petersburg_st_petersburg_open
429.0,2004,tennis_data_uk,2004_65_stockholm_stockholm_open
352.0,2004,tennis_data_uk,2004_66_paris_bnp_paribas
605.0,2004,tennis_data_uk,2004_67_houston_masters_cup
580.0,2004,tennis_data_uk,2004_6_melbourne_australian_open
408.0,2004,tennis_data_uk,2004_7_milan_indesit_atp_milano_indoor
424.0,2004,tennis_data_uk,2004_8_san_jose_siebel_open
505.0,2004,tennis_data_uk,2004_9_vina_del_mar_bellsouth_open
506.0,2005,tennis_data_uk,2005_10_buenos_aires_atp_buenos_aires_2005
496.0,2005,tennis_data_uk,2005_11_marseille_open_13
424.0,2005,tennis_data_uk,2005_12_san_jose_sap_open
533.0,2005,tennis_data_uk,2005_13_costa_do_sauipe_brasil_open
402.0,2005,tennis_data_uk,2005_14_memphis_regions_morgan_keegan_championships
407.0,2005,tennis_data_uk,2005_15_rotterdam_abn_amro_world_tennis_tournament
807.0,2005,tennis_data_uk,2005_16_acapulco_abierto_mexicano
495.0,2005,tennis_data_uk,2005_17_dubai_dubai_duty_free_men_s_open
433.0,2005,tennis_data_uk,2005_18_scottsdale_channel_open
404.0,2005,tennis_data_uk,2005_19_indian_wells_pacific_life_open
339.0,2005,tennis_data_uk,2005_1_adelaide_next_generation_hardcourts
403.0,2005,tennis_data_uk,2005_20_miami_nasdaq_100_open
360.0,2005,tennis_data_uk,2005_21_casablanca_grand_prix_hassan_ii
573.0,2005,tennis_data_uk,2005_22_valencia_open_de_tenis_comunidad_valenciana
410.0,2005,tennis_data_uk,2005_23_monte_carlo_monte_carlo_masters
425.0,2005,tennis_data_uk,2005_24_barcelona_open_seat_godo
717.0,2005,tennis_data_uk,2005_25_houston_u_s_men_s_clay_court_championships
468.0,2005,tennis_data_uk,2005_26_estoril_estoril_open
308.0,2005,tennis_data_uk,2005_27_munich_bmw_open
416.0,2005,tennis_data_uk,2005_28_rome_telecom_italia_masters_roma
414.0,2005,tennis_data_uk,2005_29_hamburg_hamburg_tms
891.0,2005,tennis_data_uk,2005_2_chennai_tata_open
306.0,2005,tennis_data_uk,2005_30_st_polten_internationaler_raiffeisen_grand_prix
520.0,2005,tennis_data_uk,2005_31_paris_french_open
500.0,2005,tennis_data_uk,2005_32_halle_gerry_weber_open
311.0,2005,tennis_data_uk,2005_33_queens_club_stella_artois
440.0,2005,tennis_data_uk,2005_34_s_hertogenbosch_ordina_open
741.0,2005,tennis_data_uk,2005_35_nottingham_nottingham_open
540.0,2005,tennis_data_uk,2005_36_london_wimbledon
316.0,2005,tennis_data_uk,2005_37_bastad_swedish_open
314.0,2005,tennis_data_uk,2005_38_gstaad_allianz_suisse_open
315.0,2005,tennis_data_uk,2005_39_newport_hall_of_fame_championships
451.0,2005,tennis_data_uk,2005_3_doha_qatar_exxon_mobil_open
317.0,2005,tennis_data_uk,2005_40_amersfoort_priority_telecom_dutch_open
419.0,2005,tennis_data_uk,2005_41_indianapolis_rca_championships
321.0,2005,tennis_data_uk,2005_42_stuttgart_mercedes_cup
319.0,2005,tennis_data_uk,2005_43_kitzbuhel_generali_open
423.0,2005,tennis_data_uk,2005_44_los_angeles_mercedes_benz_cup
439.0,2005,tennis_data_uk,2005_45_umag_croatia_open
475.0,2005,tennis_data_uk,2005_46_sopot_idea_prokom_open
418.0,2005,tennis_data_uk,2005_47_washington_legg_mason_classic
421.0,2005,tennis_data_uk,2005_48_montreal_rogers_cup
422.0,2005,tennis_data_uk,2005_49_cincinnati_western_southern_financial_group_masters
301.0,2005,tennis_data_uk,2005_4_auckland_heineken_open
3348.0,2005,tennis_data_uk,2005_50_new_haven_pilot_pen_tennis
560.0,2005,tennis_data_uk,2005_51_new_york_us_open
747.0,2005,tennis_data_uk,2005_52_beijing_china_open
773.0,2005,tennis_data_uk,2005_53_bucharest_open_romania
1720.0,2005,tennis_data_uk,2005_54_bangkok_thailand_open
890.0,2005,tennis_data_uk,2005_55_ho_chi_min_city_vietnam_open
325.0,2005,tennis_data_uk,2005_56_palermo_campionati_internazionali_di_sicilia
341.0,2005,tennis_data_uk,2005_57_metz_open_de_moselle
329.0,2005,tennis_data_uk,2005_58_tokyo_japan_open
438.0,2005,tennis_data_uk,2005_59_moscow_kremlin_cup
338.0,2005,tennis_data_uk,2005_5_sydney_medibank_international
429.0,2005,tennis_data_uk,2005_60_stockholm_stockholm_open
337.0,2005,tennis_data_uk,2005_61_vienna_ba_ca_tennis_trophy
1536.0,2005,tennis_data_uk,2005_62_madrid_madrid_masters
328.0,2005,tennis_data_uk,2005_63_basel_davidoff_swiss_indoors
375.0,2005,tennis_data_uk,2005_64_lyon_grand_prix_de_lyon
568.0,2005,tennis_data_uk,2005_65_st_petersburg_st_petersburg_open
352.0,2005,tennis_data_uk,2005_66_paris_bnp_paribas
605.0,2005,tennis_data_uk,2005_67_shanghai_masters_cup
580.0,2005,tennis_data_uk,2005_6_melbourne_australian_open
499.0,2005,tennis_data_uk,2005_7_delray_beach_international_championships
408.0,2005,tennis_data_uk,2005_8_milan_internazionali_di_lombardia
505.0,2005,tennis_data_uk,2005_9_vina_del_mar_bellsouth_open
506.0,2006,tennis_data_uk,2006_10_buenos_aires_copa_telmex
496.0,2006,tennis_data_uk,2006_11_marseille_open_13
424.0,2006,tennis_data_uk,2006_12_san_jose_sap_open
533.0,2006,tennis_data_uk,2006_13_costa_do_sauipe_brasil_open
402.0,2006,tennis_data_uk,2006_14_memphis_regions_morgan_keegan_championships
407.0,2006,tennis_data_uk,2006_15_rotterdam_abn_amro_world_tennis_tournament
807.0,2006,tennis_data_uk,2006_16_acapulco_abierto_mexicano
495.0,2006,tennis_data_uk,2006_17_dubai_dubai_tennis_championships
433.0,2006,tennis_data_uk,2006_18_las_vegas_channel_open
404.0,2006,tennis_data_uk,2006_19_indian_wells_pacific_life_open
339.0,2006,tennis_data_uk,2006_1_adelaide_next_generation_adelaide_international
403.0,2006,tennis_data_uk,2006_20_miami_nasdaq_100_open
717.0,2006,tennis_data_uk,2006_21_houston_u_s_men_s_clay_court_championships
573.0,2006,tennis_data_uk,2006_22_valencia_open_de_tenis_comunidad_valenciana
410.0,2006,tennis_data_uk,2006_23_monte_carlo_monte_carlo_masters
425.0,2006,tennis_data_uk,2006_24_barcelona_open_seat_godo
360.0,2006,tennis_data_uk,2006_25_casablanca_grand_prix_hassan_ii
468.0,2006,tennis_data_uk,2006_26_estoril_estoril_open
308.0,2006,tennis_data_uk,2006_27_munich_bmw_open
416.0,2006,tennis_data_uk,2006_28_rome_campionati_internazional_d_italia
414.0,2006,tennis_data_uk,2006_29_hamburg_hamburg_tms
891.0,2006,tennis_data_uk,2006_2_chennai_chennai_open
306.0,2006,tennis_data_uk,2006_30_portschach_hypo_group_tennis_international
520.0,2006,tennis_data_uk,2006_31_paris_french_open
500.0,2006,tennis_data_uk,2006_32_halle_gerry_weber_open
311.0,2006,tennis_data_uk,2006_33_queens_club_stella_artois
440.0,2006,tennis_data_uk,2006_34_s_hertogenbosch_ordina_open
741.0,2006,tennis_data_uk,2006_35_nottingham_red_letter_days_open
540.0,2006,tennis_data_uk,2006_36_london_wimbledon
316.0,2006,tennis_data_uk,2006_37_bastad_synsam_swedish_open
314.0,2006,tennis_data_uk,2006_38_gstaad_allianz_suisse_open
315.0,2006,tennis_data_uk,2006_39_newport_hall_of_fame_championships
451.0,2006,tennis_data_uk,2006_3_doha_qatar_exxon_mobil_open
317.0,2006,tennis_data_uk,2006_40_amersfoort_dutch_open
419.0,2006,tennis_data_uk,2006_41_indianapolis_rca_championships
321.0,2006,tennis_data_uk,2006_42_stuttgart_mercedes_cup
319.0,2006,tennis_data_uk,2006_43_kitzbuhel_generali_open
423.0,2006,tennis_data_uk,2006_44_los_angeles_countrywide_classic
439.0,2006,tennis_data_uk,2006_45_umag_croatia_open
475.0,2006,tennis_data_uk,2006_46_sopot_idea_prokom_open
418.0,2006,tennis_data_uk,2006_47_washington_legg_mason_classic
421.0,2006,tennis_data_uk,2006_48_toronto_rogers_masters
422.0,2006,tennis_data_uk,2006_49_cincinnati_western_southern_financial_group_masters
301.0,2006,tennis_data_uk,2006_4_auckland_heineken_open
3348.0,2006,tennis_data_uk,2006_50_new_haven_pilot_pen_tennis
560.0,2006,tennis_data_uk,2006_51_new_york_us_open
747.0,2006,tennis_data_uk,2006_52_beijing_china_open
773.0,2006,tennis_data_uk,2006_53_bucharest_open_romania
1720.0,2006,tennis_data_uk,2006_54_bangkok_thailand_open
3465.0,2006,tennis_data_uk,2006_55_mumbai_kingfisher_airlines_tennis_open
325.0,2006,tennis_data_uk,2006_56_palermo_campionati_internazionali_di_sicilia
341.0,2006,tennis_data_uk,2006_57_metz_open_de_moselle
329.0,2006,tennis_data_uk,2006_58_tokyo_japan_open
438.0,2006,tennis_data_uk,2006_59_moscow_kremlin_cup
338.0,2006,tennis_data_uk,2006_5_sydney_sydney_international
429.0,2006,tennis_data_uk,2006_60_stockholm_stockholm_open
337.0,2006,tennis_data_uk,2006_61_vienna_ba_ca_tennis_trophy
1536.0,2006,tennis_data_uk,2006_62_madrid_madrid_masters
328.0,2006,tennis_data_uk,2006_63_basel_davidoff_swiss_indoors
375.0,2006,tennis_data_uk,2006_64_lyon_grand_prix_de_lyon
568.0,2006,tennis_data_uk,2006_65_st_petersburg_st_petersburg_open
352.0,2006,tennis_data_uk,2006_66_paris_bnp_paribas
605.0,2006,tennis_data_uk,2006_67_shanghai_masters_cup
580.0,2006,tennis_data_uk,2006_6_melbourne_australian_open
499.0,2006,tennis_data_uk,2006_7_delray_beach_international_championships
505.0,2006,tennis_data_uk,2006_8_vina_del_mar_movistar_open
2276.0,2006,tennis_data_uk,2006_9_zagreb_pbz_zagreb_indoors
533.0,2007,tennis_data_uk,2007_10_costa_do_sauipe_brasil_open
496.0,2007,tennis_data_uk,2007_11_marseille_open_13
424.0,2007,tennis_data_uk,2007_12_san_jose_sap_open
506.0,2007,tennis_data_uk,2007_13_buenos_aires_copa_telmex
402.0,2007,tennis_data_uk,2007_14_memphis_regions_morgan_keegan_championships
407.0,2007,tennis_data_uk,2007_15_rotterdam_abn_amro_world_tennis_tournament
807.0,2007,tennis_data_uk,2007_16_acapulco_abierto_mexicano
495.0,2007,tennis_data_uk,2007_17_dubai_dubai_tennis_championships
433.0,2007,tennis_data_uk,2007_18_las_vegas_channel_open
404.0,2007,tennis_data_uk,2007_19_indian_wells_pacific_life_open
339.0,2007,tennis_data_uk,2007_1_adelaide_next_generation_adelaide_international
403.0,2007,tennis_data_uk,2007_20_miami_sony_ericsson_open
717.0,2007,tennis_data_uk,2007_21_houston_u_s_men_s_clay_court_championships
573.0,2007,tennis_data_uk,2007_22_valencia_open_de_tenis_comunidad_valenciana
410.0,2007,tennis_data_uk,2007_23_monte_carlo_monte_carlo_masters
425.0,2007,tennis_data_uk,2007_24_barcelona_open_seat_godo
360.0,2007,tennis_data_uk,2007_25_casablanca_grand_prix_hassan_ii
468.0,2007,tennis_data_uk,2007_26_estoril_estoril_open
308.0,2007,tennis_data_uk,2007_27_munich_bmw_open
416.0,2007,tennis_data_uk,2007_28_rome_internazionali_bnl_d_italia
414.0,2007,tennis_data_uk,2007_29_hamburg_hamburg_tms
891.0,2007,tennis_data_uk,2007_2_chennai_chennai_open
306.0,2007,tennis_data_uk,2007_30_portschach_hypo_group_tennis_international
520.0,2007,tennis_data_uk,2007_31_paris_french_open
500.0,2007,tennis_data_uk,2007_32_halle_gerry_weber_open
311.0,2007,tennis_data_uk,2007_33_queens_club_stella_artois
440.0,2007,tennis_data_uk,2007_34_s_hertogenbosch_ordina_open
741.0,2007,tennis_data_uk,2007_35_nottingham_the_nottingham_open
540.0,2007,tennis_data_uk,2007_36_london_wimbledon
316.0,2007,tennis_data_uk,2007_37_bastad_catella_swedish_open
314.0,2007,tennis_data_uk,2007_38_gstaad_allianz_suisse_open
315.0,2007,tennis_data_uk,2007_39_newport_hall_of_fame_championships
451.0,2007,tennis_data_uk,2007_3_doha_qatar_exxon_mobil_open
317.0,2007,tennis_data_uk,2007_40_amersfoort_dutch_open
423.0,2007,tennis_data_uk,2007_41_los_angeles_countrywide_classic
321.0,2007,tennis_data_uk,2007_42_stuttgart_mercedes_cup
419.0,2007,tennis_data_uk,2007_43_indianapolis_indianapolis_tennis_championships
319.0,2007,tennis_data_uk,2007_44_kitzbuhel_austrian_open
439.0,2007,tennis_data_uk,2007_45_umag_croatia_open
475.0,2007,tennis_data_uk,2007_46_sopot_idea_prokom_open
418.0,2007,tennis_data_uk,2007_47_washington_legg_mason_classic
421.0,2007,tennis_data_uk,2007_48_montreal_rogers_masters
422.0,2007,tennis_data_uk,2007_49_cincinnati_western_southern_financial_group_masters
301.0,2007,tennis_data_uk,2007_4_auckland_heineken_open
3348.0,2007,tennis_data_uk,2007_50_new_haven_pilot_pen_tennis
560.0,2007,tennis_data_uk,2007_51_new_york_us_open
747.0,2007,tennis_data_uk,2007_52_beijing_china_open
773.0,2007,tennis_data_uk,2007_53_bucharest_open_romania
1720.0,2007,tennis_data_uk,2007_54_bangkok_thailand_open
3465.0,2007,tennis_data_uk,2007_55_mumbai_kingfisher_airlines_tennis_open
341.0,2007,tennis_data_uk,2007_56_metz_open_de_moselle
329.0,2007,tennis_data_uk,2007_57_tokyo_aig_japan_open_tennis_championships
438.0,2007,tennis_data_uk,2007_58_moscow_kremlin_cup
429.0,2007,tennis_data_uk,2007_59_stockholm_stockholm_open
338.0,2007,tennis_data_uk,2007_5_sydney_sydney_international
337.0,2007,tennis_data_uk,2007_60_vienna_ba_ca_tennis_trophy
1536.0,2007,tennis_data_uk,2007_61_madrid_madrid_masters
328.0,2007,tennis_data_uk,2007_62_basel_davidoff_swiss_indoors
375.0,2007,tennis_data_uk,2007_63_lyon_grand_prix_de_lyon
568.0,2007,tennis_data_uk,2007_64_st_petersburg_st_petersburg_open
352.0,2007,tennis_data_uk,2007_65_paris_bnp_paribas
605.0,2007,tennis_data_uk,2007_66_shanghai_masters_cup
580.0,2007,tennis_data_uk,2007_6_melbourne_australian_open
499.0,2007,tennis_data_uk,2007_7_delray_beach_international_championships
505.0,2007,tennis_data_uk,2007_8_vina_del_mar_movistar_open
2276.0,2007,tennis_data_uk,2007_9_zagreb_pbz_zagreb_indoors
496.0,2008,tennis_data_uk,2008_10_marseille_open_13
506.0,2008,tennis_data_uk,2008_11_buenos_aires_copa_telmex
407.0,2008,tennis_data_uk,2008_12_rotterdam_abn_amro_world_tennis_tournament
424.0,2008,tennis_data_uk,2008_13_san_jose_sap_open
807.0,2008,tennis_data_uk,2008_14_acapulco_abierto_mexicano
402.0,2008,tennis_data_uk,2008_15_memphis_regions_morgan_keegan_championships
2276.0,2008,tennis_data_uk,2008_16_zagreb_pbz_zagreb_indoors
495.0,2008,tennis_data_uk,2008_17_dubai_dubai_tennis_championships
433.0,2008,tennis_data_uk,2008_18_las_vegas_channel_open
404.0,2008,tennis_data_uk,2008_19_indian_wells_pacific_life_open
339.0,2008,tennis_data_uk,2008_1_adelaide_next_generation_adelaide_international
403.0,2008,tennis_data_uk,2008_20_miami_sony_ericsson_open
468.0,2008,tennis_data_uk,2008_21_estoril_estoril_open
717.0,2008,tennis_data_uk,2008_22_houston_u_s_men_s_clay_court_championships
573.0,2008,tennis_data_uk,2008_23_valencia_open_de_tenis_comunidad_valenciana
410.0,2008,tennis_data_uk,2008_24_monte_carlo_monte_carlo_masters
425.0,2008,tennis_data_uk,2008_25_barcelona_open_sabadell_atl_ntico_2008
308.0,2008,tennis_data_uk,2008_26_munich_bmw_open
416.0,2008,tennis_data_uk,2008_27_rome_internazionali_bnl_d_italia
414.0,2008,tennis_data_uk,2008_28_hamburg_hamburg_tms
360.0,2008,tennis_data_uk,2008_29_casablanca_grand_prix_hassan_ii
891.0,2008,tennis_data_uk,2008_2_chennai_chennai_open
306.0,2008,tennis_data_uk,2008_30_portschach_hypo_group_tennis_international
520.0,2008,tennis_data_uk,2008_31_paris_french_open
500.0,2008,tennis_data_uk,2008_32_halle_gerry_weber_open
311.0,2008,tennis_data_uk,2008_33_queens_club_stella_artois
475.0,2008,tennis_data_uk,2008_34_warsaw_orange_prokom_open
440.0,2008,tennis_data_uk,2008_35_s_hertogenbosch_ordina_open
741.0,2008,tennis_data_uk,2008_36_nottingham_slazenger_open
540.0,2008,tennis_data_uk,2008_37_london_wimbledon
316.0,2008,tennis_data_uk,2008_38_bastad_catella_swedish_open
314.0,2008,tennis_data_uk,2008_39_gstaad_allianz_suisse_open
451.0,2008,tennis_data_uk,2008_3_doha_qatar_exxon_mobil_open
315.0,2008,tennis_data_uk,2008_40_newport_hall_of_fame_championships
321.0,2008,tennis_data_uk,2008_41_stuttgart_mercedes_cup
317.0,2008,tennis_data_uk,2008_42_amersfoort_dutch_open
419.0,2008,tennis_data_uk,2008_43_indianapolis_indianapolis_tennis_championships
319.0,2008,tennis_data_uk,2008_44_kitzbuhel_austrian_open
439.0,2008,tennis_data_uk,2008_45_umag_studena_croatia_open
421.0,2008,tennis_data_uk,2008_46_toronto_rogers_masters
